Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR5355673,ATAC-seq,152,106457456,PRJNA379613,SAMN06615269,39135151,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651898,GSM2542606,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542606,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355674,ATAC-seq,152,30956928,PRJNA379613,SAMN06615268,11464002,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651899,GSM2542607,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542607,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355675,ATAC-seq,152,53290592,PRJNA379613,SAMN06615267,19283930,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651900,GSM2542608,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542608,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355676,ATAC-seq,152,47580104,PRJNA379613,SAMN06615266,16297602,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651901,GSM2542609,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542609,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355677,ATAC-seq,152,52353816,PRJNA379613,SAMN06615265,19516711,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651902,GSM2542610,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542610,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355678,ATAC-seq,152,55628048,PRJNA379613,SAMN06615264,20454337,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651903,GSM2542611,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542611,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355679,ATAC-seq,152,55437896,PRJNA379613,SAMN06615263,22049977,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651904,GSM2542612,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542612,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355680,ATAC-seq,152,46471112,PRJNA379613,SAMN06615262,18399406,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651905,GSM2542613,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542613,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355681,ATAC-seq,152,42263752,PRJNA379613,SAMN06615261,15057106,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651906,GSM2542614,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542614,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355682,ATAC-seq,152,35913192,PRJNA379613,SAMN06615260,11652868,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651907,GSM2542615,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542615,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355683,ATAC-seq,152,34614960,PRJNA379613,SAMN06615259,11833579,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651908,GSM2542616,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542616,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355684,ATAC-seq,152,42354648,PRJNA379613,SAMN06615258,14170078,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651909,GSM2542617,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542617,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355685,ATAC-seq,152,30423560,PRJNA379613,SAMN06615257,10922434,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651910,GSM2542618,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542618,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355686,ATAC-seq,152,50063936,PRJNA379613,SAMN06615256,20063993,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651911,GSM2542619,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542619,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355687,ATAC-seq,152,30614472,PRJNA379613,SAMN06615255,10073787,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651912,GSM2542620,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542620,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355688,ATAC-seq,152,57375288,PRJNA379613,SAMN06616053,21258930,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651913,GSM2542621,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542621,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355689,ATAC-seq,152,55010016,PRJNA379613,SAMN06616052,20473935,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651914,GSM2542622,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542622,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355690,ATAC-seq,152,49953736,PRJNA379613,SAMN06616051,18400656,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651915,GSM2542623,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542623,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355691,ATAC-seq,152,57626392,PRJNA379613,SAMN06616050,21859723,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651916,GSM2542624,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542624,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355692,ATAC-seq,152,32425856,PRJNA379613,SAMN06616049,12059415,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651917,GSM2542625,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542625,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355693,ATAC-seq,152,37952880,PRJNA379613,SAMN06616048,12963309,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651918,GSM2542626,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542626,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355694,ATAC-seq,152,67661128,PRJNA379613,SAMN06616042,25136070,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651919,GSM2542627,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542627,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355695,ATAC-seq,152,57549784,PRJNA379613,SAMN06616047,21710249,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651920,GSM2542628,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542628,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355696,ATAC-seq,152,43173168,PRJNA379613,SAMN06616046,14814225,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651921,GSM2542629,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542629,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355697,ATAC-seq,152,72048912,PRJNA379613,SAMN06616045,28072453,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651922,GSM2542630,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542630,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355698,ATAC-seq,152,47384176,PRJNA379613,SAMN06616044,18937874,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651923,GSM2542631,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542631,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355699,ATAC-seq,152,42826912,PRJNA379613,SAMN06616043,15606899,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651924,GSM2542632,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542632,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355700,ATAC-seq,152,45650312,PRJNA379613,SAMN06616041,16280609,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651925,GSM2542633,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542633,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355701,ATAC-seq,152,36206704,PRJNA379613,SAMN06616040,12618890,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651926,GSM2542634,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542634,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355702,ATAC-seq,152,58466192,PRJNA379613,SAMN06616039,22098533,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651927,GSM2542635,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542635,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355703,ATAC-seq,152,47320792,PRJNA379613,SAMN06616038,17230833,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651928,GSM2542636,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542636,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355704,ATAC-seq,152,68177168,PRJNA379613,SAMN06616037,27748575,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651929,GSM2542637,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542637,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355705,ATAC-seq,152,33313536,PRJNA379613,SAMN06616036,11006831,pDC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651930,GSM2542638,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542638,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355706,ATAC-seq,152,54175080,PRJNA379613,SAMN06616035,19856962,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651931,GSM2542639,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542639,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355707,ATAC-seq,152,44640576,PRJNA379613,SAMN06616034,16160604,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651932,GSM2542640,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542640,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355708,ATAC-seq,152,59149128,PRJNA379613,SAMN06616033,21636227,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651933,GSM2542641,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542641,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355709,ATAC-seq,152,34434384,PRJNA379613,SAMN06616032,12425483,pDC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651934,GSM2542642,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542642,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355710,ATAC-seq,152,48845504,PRJNA379613,SAMN06616031,19572479,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651935,GSM2542643,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542643,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355711,ATAC-seq,152,33751904,PRJNA379613,SAMN06616030,11622237,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651936,GSM2542644,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542644,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355712,ATAC-seq,152,55424216,PRJNA379613,SAMN06616029,19989877,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651937,GSM2542645,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542645,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355713,ATAC-seq,152,45027720,PRJNA379613,SAMN06616028,16265376,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651938,GSM2542646,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542646,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355714,ATAC-seq,152,43236704,PRJNA379613,SAMN06616027,15143880,pDC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651939,GSM2542647,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542647,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355715,ATAC-seq,152,42344312,PRJNA379613,SAMN06616026,15160472,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651940,GSM2542648,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542648,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355716,ATAC-seq,152,32199832,PRJNA379613,SAMN06616025,11900457,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651941,GSM2542649,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542649,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355717,ATAC-seq,152,112263704,PRJNA379613,SAMN06616024,43762974,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651942,GSM2542650,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542650,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355718,ATAC-seq,152,53835056,PRJNA379613,SAMN06616001,19210739,pDC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651943,GSM2542651,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542651,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355719,ATAC-seq,152,67439664,PRJNA379613,SAMN06616000,25813348,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651944,GSM2542652,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542652,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355720,ATAC-seq,152,46821776,PRJNA379613,SAMN06615999,15916495,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651945,GSM2542653,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542653,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355721,ATAC-seq,152,42671872,PRJNA379613,SAMN06615998,15682868,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651946,GSM2542654,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542654,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355722,ATAC-seq,152,76554648,PRJNA379613,SAMN06615997,30605524,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651947,GSM2542655,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542655,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355723,ATAC-seq,152,36932960,PRJNA379613,SAMN06615996,12884147,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651948,GSM2542656,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542656,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355724,ATAC-seq,152,51703256,PRJNA379613,SAMN06615995,18945012,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651949,GSM2542657,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542657,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355725,ATAC-seq,152,37811672,PRJNA379613,SAMN06615994,13687601,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651950,GSM2542658,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542658,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355726,ATAC-seq,152,49553064,PRJNA379613,SAMN06615993,19020063,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651951,GSM2542659,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542659,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355727,ATAC-seq,152,27992624,PRJNA379613,SAMN06615992,10785610,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651952,GSM2542660,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542660,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355728,ATAC-seq,152,16774568,PRJNA379613,SAMN06615991,6149171,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651953,GSM2542661,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542661,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355729,ATAC-seq,152,24522920,PRJNA379613,SAMN06615990,8135984,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651954,GSM2542662,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542662,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355730,ATAC-seq,152,35881576,PRJNA379613,SAMN06615989,12232368,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651955,GSM2542663,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542663,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355731,ATAC-seq,152,70955728,PRJNA379613,SAMN06615988,27972215,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651956,GSM2542664,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542664,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355732,ATAC-seq,152,36866080,PRJNA379613,SAMN06615987,12465846,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651957,GSM2542665,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542665,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355733,ATAC-seq,152,33483928,PRJNA379613,SAMN06615986,12465273,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651958,GSM2542666,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542666,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355734,ATAC-seq,152,44146880,PRJNA379613,SAMN06615985,18024261,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651959,GSM2542667,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542667,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355735,ATAC-seq,152,25507728,PRJNA379613,SAMN06615984,8477936,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651960,GSM2542668,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542668,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355736,ATAC-seq,152,52490616,PRJNA379613,SAMN06615983,19110649,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651961,GSM2542669,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542669,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355737,ATAC-seq,152,35631688,PRJNA379613,SAMN06615982,12542011,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651962,GSM2542670,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542670,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355738,ATAC-seq,152,71217624,PRJNA379613,SAMN06615981,27445652,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651963,GSM2542671,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542671,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5355739,ATAC-seq,152,66621600,PRJNA379613,SAMN06615980,25945379,pDC,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651964,GSM2542672,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2542672,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
