Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2542677,"singles-BM1214-MCP-frozen-160128-69","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651969",SRX2651969,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542678,"singles-BM1214-MCP-frozen-160128-70","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651970",SRX2651970,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542679,"singles-BM1214-MCP-frozen-160128-71","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651971",SRX2651971,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542680,"singles-BM1214-MCP-frozen-160128-72","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651972",SRX2651972,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542681,"singles-BM1214-MCP-frozen-160128-73","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651973",SRX2651973,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542682,"singles-BM1214-MCP-frozen-160128-74","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651974",SRX2651974,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542683,"singles-BM1214-MCP-frozen-160128-75","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651975",SRX2651975,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542684,"singles-BM1214-MCP-frozen-160128-76","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651976",SRX2651976,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542685,"singles-BM1214-MCP-frozen-160128-77","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651977",SRX2651977,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542686,"singles-BM1214-MCP-frozen-160128-78","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651978",SRX2651978,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542687,"singles-BM1214-MCP-frozen-160128-79","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651979",SRX2651979,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542688,"singles-BM1214-MCP-frozen-160128-80","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651980",SRX2651980,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542689,"singles-BM1214-MCP-frozen-160128-81","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651981",SRX2651981,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542690,"singles-BM1214-MCP-frozen-160128-82","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651982",SRX2651982,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542691,"singles-BM1214-MCP-frozen-160128-83","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651983",SRX2651983,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542692,"singles-BM1214-MCP-frozen-160128-84","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651984",SRX2651984,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542693,"singles-BM1214-MCP-frozen-160128-85","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651985",SRX2651985,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542694,"singles-BM1214-MCP-frozen-160128-86","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651986",SRX2651986,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542695,"singles-BM1214-MCP-frozen-160128-87","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651987",SRX2651987,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542696,"singles-BM1214-MCP-frozen-160128-88","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651988",SRX2651988,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542697,"singles-BM1214-MCP-frozen-160128-89","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651989",SRX2651989,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542698,"singles-BM1214-MCP-frozen-160128-90","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651990",SRX2651990,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542699,"singles-BM1214-MCP-frozen-160128-91","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651991",SRX2651991,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542700,"singles-BM1214-MCP-frozen-160128-92","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651992",SRX2651992,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542701,"singles-BM1214-MCP-frozen-160128-93","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651993",SRX2651993,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542702,"singles-BM1214-MCP-frozen-160128-94","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651994",SRX2651994,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542703,"singles-BM1214-MCP-frozen-160128-95","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651995",SRX2651995,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542704,"singles-BM1214-MCP-frozen-160128-96","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651996",SRX2651996,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542705,"singles-BM0106-UNK-160418-1","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651997",SRX2651997,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542706,"singles-BM0106-UNK-160418-2","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651998",SRX2651998,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542707,"singles-BM0106-UNK-160418-3","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651999",SRX2651999,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542708,"singles-BM0106-UNK-160418-4","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652000",SRX2652000,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542709,"singles-BM0106-UNK-160418-5","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652001",SRX2652001,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542710,"singles-BM0106-UNK-160418-6","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652002",SRX2652002,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542711,"singles-BM0106-UNK-160418-7","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652003",SRX2652003,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542712,"singles-BM0106-UNK-160418-8","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652004",SRX2652004,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542713,"singles-BM0106-UNK-160418-9","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652005",SRX2652005,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542714,"singles-BM0106-UNK-160418-10","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652006",SRX2652006,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542715,"singles-BM0106-UNK-160418-11","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652007",SRX2652007,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542716,"singles-BM0106-UNK-160418-12","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652008",SRX2652008,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542717,"singles-BM0106-UNK-160418-13","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652009",SRX2652009,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542718,"singles-BM0106-UNK-160418-14","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652010",SRX2652010,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542719,"singles-BM0106-UNK-160418-15","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652011",SRX2652011,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542720,"singles-BM0106-UNK-160418-16","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652012",SRX2652012,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542721,"singles-BM0106-UNK-160418-17","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652013",SRX2652013,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542722,"singles-BM0106-UNK-160418-18","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652014",SRX2652014,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542723,"singles-BM0106-UNK-160418-19","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652015",SRX2652015,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542724,"singles-BM0106-UNK-160418-20","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652016",SRX2652016,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542725,"singles-BM0106-UNK-160418-21","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652017",SRX2652017,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542726,"singles-BM0106-UNK-160418-22","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652018",SRX2652018,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542727,"singles-BM0106-UNK-160418-23","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652019",SRX2652019,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542728,"singles-BM0106-UNK-160418-24","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652020",SRX2652020,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542729,"singles-BM0106-UNK-160418-25","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652021",SRX2652021,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542730,"singles-BM0106-UNK-160418-26","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652022",SRX2652022,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542731,"singles-BM0106-UNK-160418-27","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652023",SRX2652023,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542732,"singles-BM0106-UNK-160418-28","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652024",SRX2652024,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542733,"singles-BM0106-UNK-160418-29","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652025",SRX2652025,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542734,"singles-BM0106-UNK-160418-30","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652026",SRX2652026,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542735,"singles-BM0106-UNK-160418-31","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652027",SRX2652027,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542736,"singles-BM0106-UNK-160418-32","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652028",SRX2652028,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542737,"singles-BM0106-UNK-160418-33","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652029",SRX2652029,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542738,"singles-BM0106-UNK-160418-34","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652030",SRX2652030,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542739,"singles-BM0106-UNK-160418-35","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652031",SRX2652031,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542740,"singles-BM0106-UNK-160418-36","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652032",SRX2652032,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542741,"singles-BM0106-UNK-160418-37","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652033",SRX2652033,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542742,"singles-BM0106-UNK-160418-38","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652034",SRX2652034,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542743,"singles-BM0106-UNK-160418-39","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652035",SRX2652035,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542744,"singles-BM0106-UNK-160418-40","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652036",SRX2652036,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542745,"singles-BM0106-UNK-160418-41","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652037",SRX2652037,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542746,"singles-BM0106-UNK-160418-42","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652038",SRX2652038,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542747,"singles-BM0106-UNK-160418-43","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652039",SRX2652039,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542748,"singles-BM0106-UNK-160418-44","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652040",SRX2652040,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542749,"singles-BM0106-UNK-160418-45","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652041",SRX2652041,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542750,"singles-BM0106-UNK-160418-46","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652042",SRX2652042,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542751,"singles-BM0106-UNK-160418-47","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652043",SRX2652043,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542752,"singles-BM0106-UNK-160418-48","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652044",SRX2652044,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542753,"singles-BM0106-UNK-160418-49","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652045",SRX2652045,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542754,"singles-BM0106-UNK-160418-50","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652046",SRX2652046,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542755,"singles-BM0106-UNK-160418-51","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652047",SRX2652047,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542756,"singles-BM0106-UNK-160418-52","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652048",SRX2652048,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542757,"singles-BM0106-UNK-160418-53","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652049",SRX2652049,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542758,"singles-BM0106-UNK-160418-54","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652050",SRX2652050,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542759,"singles-BM0106-UNK-160418-55","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652051",SRX2652051,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542760,"singles-BM0106-UNK-160418-56","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652052",SRX2652052,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542761,"singles-BM0106-UNK-160418-57","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652053",SRX2652053,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542762,"singles-BM0106-UNK-160418-58","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652054",SRX2652054,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542763,"singles-BM0106-UNK-160418-59","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652055",SRX2652055,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542764,"singles-BM0106-UNK-160418-60","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652056",SRX2652056,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542765,"singles-BM0106-UNK-160418-61","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652057",SRX2652057,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542766,"singles-BM0106-UNK-160418-62","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652058",SRX2652058,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542767,"singles-BM0106-UNK-160418-63","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652059",SRX2652059,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542768,"singles-BM0106-UNK-160418-64","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652060",SRX2652060,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542769,"singles-BM0106-UNK-160418-65","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652061",SRX2652061,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542770,"singles-BM0106-UNK-160418-66","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652062",SRX2652062,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542771,"singles-BM0106-UNK-160418-67","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652063",SRX2652063,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542772,"singles-BM0106-UNK-160418-68","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652064",SRX2652064,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542773,"singles-BM0106-UNK-160418-69","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652065",SRX2652065,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542774,"singles-BM0106-UNK-160418-70","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652066",SRX2652066,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2542775,"singles-BM0106-UNK-160418-71","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2652067",SRX2652067,"Jason Daniel Buenrostro","Apr 26, 2018"
