"Run"	"Sample Name"	"Title"	"Cell_type"	"Donor"	"Assay Type"	"AvgSpotLen"	"Bases"	"BioProject"	"BioSample"	"Bytes"	"Center Name"	"Consent"	"DATASTORE filetype"	"DATASTORE provider"	"DATASTORE region"	"Experiment"	"GEO_Accession (exp)"	"Instrument"	"LibraryLayout"	"LibrarySelection"	"LibrarySource"	"Organism"	"Platform"	"ReleaseDate"	"source_name"	"SRA Study"	"discard"
"SRR5354041"	"GSM2540963"	"singles-BM0828-MPP-frozen-151103-89"	"MPP"	"BM0828"	"ATAC-seq"	152	28546816	"PRJNA379613"	"SAMN06614577"	8606819	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650266"	"GSM2540963"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354046"	"GSM2540968"	"singles-BM0828-MPP-frozen-151103-94"	"MPP"	"BM0828"	"ATAC-seq"	152	50683792	"PRJNA379613"	"SAMN06614571"	14461789	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650271"	"GSM2540968"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354047"	"GSM2540969"	"singles-BM0828-MPP-frozen-151103-95"	"MPP"	"BM0828"	"ATAC-seq"	152	39122520	"PRJNA379613"	"SAMN06613641"	11522370	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650272"	"GSM2540969"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354056"	"GSM2540978"	"singles-BM0828-LMPP-frozen-151105-8"	"LMPP"	"BM0828"	"ATAC-seq"	152	28336144	"PRJNA379613"	"SAMN06613633"	10223073	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650281"	"GSM2540978"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354066"	"GSM2540988"	"singles-BM0828-LMPP-frozen-151105-18"	"LMPP"	"BM0828"	"ATAC-seq"	152	28131096	"PRJNA379613"	"SAMN06613623"	10055247	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650291"	"GSM2540988"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354068"	"GSM2540990"	"singles-BM0828-LMPP-frozen-151105-20"	"LMPP"	"BM0828"	"ATAC-seq"	152	17338032	"PRJNA379613"	"SAMN06613621"	5232460	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650293"	"GSM2540990"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354088"	"GSM2541010"	"singles-BM0828-LMPP-frozen-151105-40"	"LMPP"	"BM0828"	"ATAC-seq"	152	55948920	"PRJNA379613"	"SAMN06614593"	20924348	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650313"	"GSM2541010"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354101"	"GSM2541023"	"singles-BM0828-LMPP-frozen-151105-53"	"LMPP"	"BM0828"	"ATAC-seq"	152	16467832	"PRJNA379613"	"SAMN06614709"	5611951	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650326"	"GSM2541023"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354116"	"GSM2541038"	"singles-BM0828-LMPP-frozen-151105-68"	"LMPP"	"BM0828"	"ATAC-seq"	152	11805080	"PRJNA379613"	"SAMN06613592"	3935580	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650341"	"GSM2541038"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354125"	"GSM2541047"	"singles-BM0828-LMPP-frozen-151105-77"	"LMPP"	"BM0828"	"ATAC-seq"	152	22153240	"PRJNA379613"	"SAMN06613583"	8230159	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650350"	"GSM2541047"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354132"	"GSM2541054"	"singles-BM0828-LMPP-frozen-151105-84"	"LMPP"	"BM0828"	"ATAC-seq"	152	26660192	"PRJNA379613"	"SAMN06613576"	9442549	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650357"	"GSM2541054"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354134"	"GSM2541056"	"singles-BM0828-LMPP-frozen-151105-86"	"LMPP"	"BM0828"	"ATAC-seq"	152	27773288	"PRJNA379613"	"SAMN06613574"	9492589	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650359"	"GSM2541056"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354141"	"GSM2541063"	"singles-BM0828-LMPP-frozen-151105-93"	"LMPP"	"BM0828"	"ATAC-seq"	152	19694032	"PRJNA379613"	"SAMN06614024"	5866695	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650366"	"GSM2541063"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354142"	"GSM2541064"	"singles-BM0828-LMPP-frozen-151105-94"	"LMPP"	"BM0828"	"ATAC-seq"	152	66137784	"PRJNA379613"	"SAMN06614023"	24649148	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650367"	"GSM2541064"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354155"	"GSM2541077"	"BM1077-CMP-Frozen-160106-11"	"CMP"	"BM1077"	"ATAC-seq"	152	24908544	"PRJNA379613"	"SAMN06614010"	6530066	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650380"	"GSM2541077"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354157"	"GSM2541079"	"BM1077-CMP-Frozen-160106-13"	"CMP"	"BM1077"	"ATAC-seq"	152	21836320	"PRJNA379613"	"SAMN06614008"	5981328	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650382"	"GSM2541079"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354161"	"GSM2541083"	"BM1077-CMP-Frozen-160106-17"	"CMP"	"BM1077"	"ATAC-seq"	152	17462520	"PRJNA379613"	"SAMN06614004"	4333855	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650386"	"GSM2541083"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354164"	"GSM2541086"	"BM1077-CMP-Frozen-160106-20"	"CMP"	"BM1077"	"ATAC-seq"	152	21076016	"PRJNA379613"	"SAMN06614001"	5729445	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650389"	"GSM2541086"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354173"	"GSM2541095"	"BM1077-CMP-Frozen-160106-29"	"CMP"	"BM1077"	"ATAC-seq"	152	21587496	"PRJNA379613"	"SAMN06613666"	5308827	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650398"	"GSM2541095"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354179"	"GSM2541101"	"BM1077-CMP-Frozen-160106-35"	"CMP"	"BM1077"	"ATAC-seq"	152	29395432	"PRJNA379613"	"SAMN06613660"	8739720	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650404"	"GSM2541101"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354185"	"GSM2541107"	"BM1077-CMP-Frozen-160106-41"	"CMP"	"BM1077"	"ATAC-seq"	152	22659096	"PRJNA379613"	"SAMN06613654"	5760126	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650410"	"GSM2541107"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354187"	"GSM2541109"	"BM1077-CMP-Frozen-160106-43"	"CMP"	"BM1077"	"ATAC-seq"	152	34885824	"PRJNA379613"	"SAMN06613652"	10242683	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650412"	"GSM2541109"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354190"	"GSM2541112"	"BM1077-CMP-Frozen-160106-46"	"CMP"	"BM1077"	"ATAC-seq"	152	36368280	"PRJNA379613"	"SAMN06613649"	11331392	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650415"	"GSM2541112"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354191"	"GSM2541113"	"BM1077-CMP-Frozen-160106-47"	"CMP"	"BM1077"	"ATAC-seq"	152	24996552	"PRJNA379613"	"SAMN06613648"	6278198	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650416"	"GSM2541113"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354192"	"GSM2541114"	"BM1077-CMP-Frozen-160106-48"	"CMP"	"BM1077"	"ATAC-seq"	152	22186072	"PRJNA379613"	"SAMN06613647"	5690254	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650417"	"GSM2541114"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354198"	"GSM2541120"	"BM1077-CMP-Frozen-160106-54"	"CMP"	"BM1077"	"ATAC-seq"	152	26104936	"PRJNA379613"	"SAMN06613924"	6864257	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650423"	"GSM2541120"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354207"	"GSM2541129"	"BM1077-CMP-Frozen-160106-63"	"CMP"	"BM1077"	"ATAC-seq"	152	75344728	"PRJNA379613"	"SAMN06613915"	25576142	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650432"	"GSM2541129"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354220"	"GSM2541142"	"BM1077-CMP-Frozen-160106-76"	"CMP"	"BM1077"	"ATAC-seq"	152	33292864	"PRJNA379613"	"SAMN06613902"	10168463	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650445"	"GSM2541142"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354228"	"GSM2541150"	"BM1077-CMP-Frozen-160106-84"	"CMP"	"BM1077"	"ATAC-seq"	152	23419400	"PRJNA379613"	"SAMN06613766"	7039249	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650453"	"GSM2541150"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354237"	"GSM2541159"	"BM1077-CMP-Frozen-160106-93"	"CMP"	"BM1077"	"ATAC-seq"	152	91330568	"PRJNA379613"	"SAMN06613758"	30808137	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650462"	"GSM2541159"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354238"	"GSM2541160"	"BM1077-CMP-Frozen-160106-94"	"CMP"	"BM1077"	"ATAC-seq"	152	57108680	"PRJNA379613"	"SAMN06613757"	19769634	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650463"	"GSM2541160"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354240"	"GSM2541162"	"BM1077-CMP-Frozen-160106-96"	"CMP"	"BM1077"	"ATAC-seq"	152	130817432	"PRJNA379613"	"SAMN06613755"	44559282	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650465"	"GSM2541162"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354243"	"GSM2541165"	"singles-160819-BM1137-CMP-LS-3"	"CMP"	"BM1137"	"ATAC-seq"	152	6451640	"PRJNA379613"	"SAMN06613752"	2445911	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650468"	"GSM2541165"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354245"	"GSM2541167"	"singles-160819-BM1137-CMP-LS-5"	"CMP"	"BM1137"	"ATAC-seq"	152	3685848	"PRJNA379613"	"SAMN06613750"	1534694	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650470"	"GSM2541167"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354256"	"GSM2541178"	"singles-160819-BM1137-CMP-LS-16"	"CMP"	"BM1137"	"ATAC-seq"	152	141142336	"PRJNA379613"	"SAMN06613739"	51829997	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650481"	"GSM2541178"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354257"	"GSM2541179"	"singles-160819-BM1137-CMP-LS-17"	"CMP"	"BM1137"	"ATAC-seq"	152	4021616	"PRJNA379613"	"SAMN06613818"	1628446	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650482"	"GSM2541179"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354263"	"GSM2541185"	"singles-160819-BM1137-CMP-LS-23"	"CMP"	"BM1137"	"ATAC-seq"	152	43938792	"PRJNA379613"	"SAMN06613819"	16456544	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650488"	"GSM2541185"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354275"	"GSM2541197"	"singles-160819-BM1137-CMP-LS-35"	"CMP"	"BM1137"	"ATAC-seq"	152	20832360	"PRJNA379613"	"SAMN06613804"	7868690	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650500"	"GSM2541197"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354276"	"GSM2541198"	"singles-160819-BM1137-CMP-LS-36"	"CMP"	"BM1137"	"ATAC-seq"	152	138306928	"PRJNA379613"	"SAMN06613803"	50794254	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650501"	"GSM2541198"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354288"	"GSM2541210"	"singles-160819-BM1137-CMP-LS-48"	"CMP"	"BM1137"	"ATAC-seq"	152	77841480	"PRJNA379613"	"SAMN06614315"	28909220	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650513"	"GSM2541210"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354298"	"GSM2541220"	"singles-160819-BM1137-CMP-LS-58"	"CMP"	"BM1137"	"ATAC-seq"	152	2304320	"PRJNA379613"	"SAMN06614309"	952756	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650523"	"GSM2541220"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354301"	"GSM2541223"	"singles-160819-BM1137-CMP-LS-61"	"CMP"	"BM1137"	"ATAC-seq"	152	2534448	"PRJNA379613"	"SAMN06614306"	1017057	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650526"	"GSM2541223"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354308"	"GSM2541230"	"singles-160819-BM1137-CMP-LS-68"	"CMP"	"BM1137"	"ATAC-seq"	152	37614224	"PRJNA379613"	"SAMN06614299"	13964703	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650533"	"GSM2541230"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354309"	"GSM2541231"	"singles-160819-BM1137-CMP-LS-69"	"CMP"	"BM1137"	"ATAC-seq"	152	141544224	"PRJNA379613"	"SAMN06614298"	52085166	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650534"	"GSM2541231"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354311"	"GSM2541233"	"singles-160819-BM1137-CMP-LS-71"	"CMP"	"BM1137"	"ATAC-seq"	152	51865136	"PRJNA379613"	"SAMN06614396"	19333181	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650536"	"GSM2541233"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354317"	"GSM2541239"	"singles-160819-BM1137-CMP-LS-77"	"CMP"	"BM1137"	"ATAC-seq"	152	3514848	"PRJNA379613"	"SAMN06614080"	1436930	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650542"	"GSM2541239"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354322"	"GSM2541244"	"singles-160819-BM1137-CMP-LS-82"	"CMP"	"BM1137"	"ATAC-seq"	152	83821312	"PRJNA379613"	"SAMN06614075"	30985997	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650547"	"GSM2541244"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354324"	"GSM2541246"	"singles-160819-BM1137-CMP-LS-84"	"CMP"	"BM1137"	"ATAC-seq"	152	83344792	"PRJNA379613"	"SAMN06614343"	30747402	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650549"	"GSM2541246"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354327"	"GSM2541249"	"singles-160819-BM1137-CMP-LS-87"	"CMP"	"BM1137"	"ATAC-seq"	152	53482416	"PRJNA379613"	"SAMN06614340"	19356905	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650552"	"GSM2541249"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354329"	"GSM2541251"	"singles-160819-BM1137-CMP-LS-89"	"CMP"	"BM1137"	"ATAC-seq"	152	116784944	"PRJNA379613"	"SAMN06614338"	42881992	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650554"	"GSM2541251"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354332"	"GSM2541254"	"singles-160819-BM1137-CMP-LS-92"	"CMP"	"BM1137"	"ATAC-seq"	152	2128	"PRJNA379613"	"SAMN06614335"	80719	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650557"	"GSM2541254"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354333"	"GSM2541255"	"singles-160819-BM1137-CMP-LS-93"	"CMP"	"BM1137"	"ATAC-seq"	152	68411856	"PRJNA379613"	"SAMN06614334"	25045926	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650558"	"GSM2541255"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354336"	"GSM2541258"	"singles-160819-BM1137-CMP-LS-96"	"CMP"	"BM1137"	"ATAC-seq"	152	81636768	"PRJNA379613"	"SAMN06614331"	30319185	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650561"	"GSM2541258"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354340"	"GSM2541262"	"singles-20160617-scATAC-BM1077-CMP-HYC-4"	"CMP"	"BM1077"	"ATAC-seq"	152	28610656	"PRJNA379613"	"SAMN06614327"	10216154	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650565"	"GSM2541262"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
"SRR5354344"	"GSM2541266"	"singles-20160617-scATAC-BM1077-CMP-HYC-8"	"CMP"	"BM1077"	"ATAC-seq"	152	209245936	"PRJNA379613"	"SAMN06614323"	83630641	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650569"	"GSM2541266"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	TRUE
